system:index,Luces_2018,Luces_2020,Luces_2024,Luces_cambio_18_20,Luces_cambio_18_24,Luces_cambio_20_24,NDBI_2018,NDBI_2020,NDBI_2024,NDBI_cambio_18_20,NDBI_cambio_18_24,NDBI_cambio_20_24,NDVI_2018,NDVI_2020,NDVI_2024,NDVI_cambio_18_20,NDVI_cambio_18_24,NDVI_cambio_20_24,NDWI_2018,NDWI_2020,NDWI_2024,NDWI_cambio_18_20,NDWI_cambio_18_24,NDWI_cambio_20_24,Nombre_std,comuna_id,comuna_str,id_techo,n_familias,nombre_ofi,region,.geo
00000000000000000000,41.71242552108265,52.372246230346306,68.58707780610085,10.659820709263704,26.874652285018136,16.21483157575444,0.08198053579813994,0.0705886674473964,0.16724740129712465,-0.011391868350743567,0.08526686549898493,0.09665873384972848,0.1331404867668492,0.10937297883324618,0.021624518469337314,-0.02376750793360284,-0.11151596829751194,-0.08774846036390922,-0.2797154138834799,-0.2383263649793608,-0.06766876009488434,0.041389048904118646,0.21204665378859497,0.1706576048844764,ISRAEL,13301,Colina,2011,860,Israel,13,"{""type"":""Polygon"",""coordinates"":[[[-70.66879224619983,-33.19607659110634],[-70.66497073346447,-33.19767733059846],[-70.66478349616806,-33.19782007547668],[-70.66382924737161,-33.19718690336577],[-70.66403881196871,-33.196955014158604],[-70.66406113889747,-33.19634856520677],[-70.66382026213998,-33.195626203573504],[-70.66423503477866,-33.19547903043864],[-70.6650242816842,-33.19613897731313],[-70.66538995233388,-33.196147927774184],[-70.66587596985616,-33.19591154472473],[-70.66602753824547,-33.19601857987112],[-70.66650910791299,-33.195528101285795],[-70.66744111538613,-33.19510003399268],[-70.66879224619983,-33.19607659110634]]]}"
0000000000000000002b,23.391905494168157,23.50794995526134,45.046249614171586,0.11604446109317705,21.654344120003433,21.538299658910258,0.10629545568158123,0.09648561123387672,0.1501436509299275,-0.009809844447704476,0.04384819524834625,0.05365803969605076,0.1637947776951194,0.14796933603317997,0.03463058755065718,-0.015825441661939447,-0.12916419014446237,-0.11333874848252284,-0.3355635723327452,-0.2912525659219038,-0.08707455047992455,0.044311006410841486,0.24848902185282087,0.20417801544197944,ACONCAGUA,13301,Colina,2010,389,Aconcagua,13,"{""type"":""Polygon"",""coordinates"":[[[-70.67837030871303,-33.18738577145013],[-70.67819197084712,-33.18759535337199],[-70.67736707794062,-33.1877157704634],[-70.67729120478421,-33.18743482726323],[-70.67658220767507,-33.187479373125186],[-70.67658674555032,-33.18678828336838],[-70.67660898113847,-33.185972212055226],[-70.67787985673262,-33.18586970744586],[-70.67798241242514,-33.18602126150068],[-70.67787985673262,-33.18606585257415],[-70.67833019404364,-33.186592031325986],[-70.67837030871303,-33.18738577145013]]]}"
00000000000000000034,6.59499979019165,6.789999961853027,9.364999771118164,0.19500017166137695,2.7699999809265137,2.5749998092651367,0.08944345458858015,0.07405272269466881,0.04678121357877553,-0.01539073189391137,-0.04266224100980468,-0.02727150911589329,0.13166020962892924,0.15349149198794934,0.18511465329947113,0.021831282359020144,0.05345444367054194,0.031623161311521736,-0.23249599260498785,-0.2515857027273519,-0.2675966451936638,-0.01908971012236418,-0.03510065258867602,-0.016010942466311864,LA VICTORIA,13301,Colina,5119,20,La Victoria,13,"{""type"":""Polygon"",""coordinates"":[[[-70.69696926641946,-33.027018627201265],[-70.69662140764135,-33.027049820038414],[-70.69602842264068,-33.025350994682036],[-70.69682215476796,-33.0252350280058],[-70.69696926641946,-33.027018627201265]]]}"
00000000000000000039,2.6794030579254136,3.714793664537761,6.514257851302805,1.0353906066123486,3.834854793377389,2.799464186765041,0.09528154617307451,0.07457648823363637,0.01798115816919785,-0.02070505793943814,-0.07730038800387666,-0.05659533006443853,0.16348652776673323,0.1517210066580684,0.187648395815664,-0.011765521108664852,0.0241618680489307,0.03592738915759555,-0.29690202821365264,-0.2848415712465121,-0.2687147637470877,0.012060456967140438,0.028187264466565037,0.016126807499424602,CAMPAMENTO CHACABUCO,13301,Colina,2009,15,Campamento Chacabuco,13,"{""type"":""Polygon"",""coordinates"":[[[-70.6862183795517,-33.02470438286849],[-70.68616928072822,-33.02595291250136],[-70.68589283882923,-33.02593955222251],[-70.68601327167885,-33.02519042655597],[-70.68568773081644,-33.02403554323033],[-70.68553616864415,-33.024075657373395],[-70.68494307908216,-33.0236208030061],[-70.6852106274563,-33.02333989909139],[-70.68572339783563,-33.02362526251777],[-70.6862183795517,-33.02470438286849]]]}"
0000000000000000003d,2.39265474426557,2.402004940761787,3.1888357926064406,0.009350196496215463,0.7961810483408696,0.7868308518446542,-0.041986622897593855,0.002170920147457426,0.022549766598488383,0.04415754304505125,0.06453638949608227,0.02037884645103096,0.4431545845922652,0.32761667866047833,0.2407354715076896,-0.11553790593178685,-0.2024191130845756,-0.08688120715278884,-0.5088747317047143,-0.40956780028193,-0.30272898453754266,0.09930693142278442,0.20614574716717166,0.10683881574438717,LA VICTORIA,13301,Colina,5119,20,La Victoria,13,"{""type"":""Polygon"",""coordinates"":[[[-70.76939841901603,-33.80269707663013],[-70.76890797139832,-33.80321883925447],[-70.7674988730144,-33.804618997279654],[-70.7673249245152,-33.80447626936099],[-70.76921557875342,-33.80255890342544],[-70.76939841901603,-33.80269707663013]]]}"
00000000000000000048,32.9255688026527,34.98561802078555,44.048814918271965,2.060049218132914,11.123246115619308,9.063196897486394,0.007697195108196363,0.02012465259364877,0.02988887372840624,0.012427457485452377,0.022191678620209918,0.009764221134757509,0.2285226002610678,0.22653104738119068,0.21569315120639357,-0.0019915528798769935,-0.0128294490546739,-0.010837896174796911,-0.2946328477662842,-0.30116609216838564,-0.2744771513680681,-0.00653324440210151,0.020155696398216103,0.026688940800317668,LOS AROMOS,13301,Colina,316,200,Los Aromos,13,"{""type"":""Polygon"",""coordinates"":[[[-70.68461753748981,-33.22579643598697],[-70.68449265724382,-33.225876677972074],[-70.68381489092052,-33.22556462318537],[-70.68276701945491,-33.224369544642556],[-70.68185736786874,-33.22302739284941],[-70.67970806748177,-33.220641753885864],[-70.6790302943748,-33.21947342079155],[-70.6779066301235,-33.21683370064816],[-70.6770816459681,-33.21565644032872],[-70.6782677531036,-33.216811381988215],[-70.678414961237,-33.21676681515796],[-70.68035461929377,-33.22008877264976],[-70.6819421344371,-33.221841206281276],[-70.68365888110172,-33.22469505021052],[-70.68461753748981,-33.22579643598697]]]}"
0000000000000000004b,30.518827652270815,34.6586746786494,53.10348928952342,4.1398470263785825,22.584661637252623,18.44481461087404,0.08264106346650164,0.09874004827517988,0.11397455826229341,0.016098984808678277,0.03133349479579181,0.015234509987113527,0.08103333527189212,0.0866524846140512,0.0803110252928986,0.005619149342158987,-7.223099789936294E-4,-0.00634145932115261,-0.13322565719931342,-0.15869178181043317,-0.14359523771784677,-0.02546612461111977,-0.010369580518533381,0.015096544092586399,RIBERA SUR,13301,Colina,317,500,Ribera Sur,13,"{""type"":""Polygon"",""coordinates"":[[[-70.67510185971477,-33.21399322339899],[-70.67481642639306,-33.21392186026238],[-70.67305953290946,-33.211732469997756],[-70.67293918755782,-33.21180824440257],[-70.67164606305184,-33.209890846897395],[-70.67148995851034,-33.209444942239514],[-70.67198495494573,-33.20938252623805],[-70.6729168610413,-33.21054635178273],[-70.67277418913072,-33.210608804538055],[-70.6729168610413,-33.2107827026591],[-70.6727161946206,-33.21086734738009],[-70.67497697698506,-33.21378366466716],[-70.67509741258323,-33.21376581512289],[-70.67510185971477,-33.21399322339899]]]}"
00000000000000000050,46.037124977052834,54.472323266593364,70.99163032018393,8.435198289540526,24.954505343131093,16.519307053590573,0.1019911470177799,0.0986874354408776,0.14966032871732504,-0.0033037115769022195,0.04766918169954522,0.05097289327644741,0.1334692898619665,0.10674305043519455,0.028350219256848285,-0.026726239426771953,-0.10511907060511815,-0.07839283117834626,-0.2839015981040332,-0.2342562190003581,-0.07977987699432093,0.04964537910367505,0.20412172110971222,0.15447634200603713,VILLA DIGNIDAD,13301,Colina,2013,72,Villa Dignidad,13,"{""type"":""Polygon"",""coordinates"":[[[-70.6660766391326,-33.194105638915346],[-70.66527396152495,-33.19445787427368],[-70.66457837912382,-33.19369095211694],[-70.66498416589981,-33.19333869647346],[-70.6660766391326,-33.194105638915346]]]}"
00000000000000000054,12.303060976147927,13.302316545462848,26.117022275887805,0.9992555693149198,13.813961299739875,12.81470573042495,0.04748886477679487,0.04459062732755943,0.0387663060098537,-0.002898237449235479,-0.008722558766941176,-0.005824321317705688,0.10954585543304371,0.12851553355739312,0.16848941872402867,0.01896967812434933,0.058943563290985,0.03997388516663566,-0.20382329112924089,-0.2287130990234163,-0.25257972912509585,-0.024889807894175275,-0.0487564379958549,-0.02386663010167963,FELIPE CAMIROAGA,13301,Colina,315,27,Felipe Camiroaga,13,"{""type"":""Polygon"",""coordinates"":[[[-70.65660098285802,-33.190725637592834],[-70.65644496420299,-33.19086382755884],[-70.65657874634542,-33.191015455607754],[-70.6564360695952,-33.19109572587923],[-70.65564680864377,-33.190092405943716],[-70.6544116344523,-33.18898212794119],[-70.65466576710298,-33.18879041179313],[-70.65498679090696,-33.18908915326626],[-70.65660098285802,-33.190725637592834]]]}"
00000000000000000081,25.869214345530207,36.65633429000324,51.66443141677274,10.787119944472996,25.795217071242547,15.008097126769531,0.11572334101202326,0.11053347601612436,0.16964074380407598,-0.005189864995898877,0.05391740279205282,0.05910726778795168,0.1454879534504106,0.11137463572716344,0.017196872334838135,-0.03411331772324707,-0.1282910811155723,-0.09417776339232532,-0.3003858511118936,-0.23192007220435018,-0.0641617024071552,0.06846577890754335,0.23622414870473812,0.167758369797195,NACIONES UNIDAS,13301,Colina,2012,1200,Naciones Unidas,13,"{""type"":""Polygon"",""coordinates"":[[[-70.66423503477866,-33.19547903043864],[-70.66382026213998,-33.195630658858725],[-70.66343235410186,-33.1946094978731],[-70.66337889646519,-33.1935839297216],[-70.66283034271686,-33.19223280157925],[-70.66311578315522,-33.19202324630659],[-70.66498416589981,-33.19333869647346],[-70.6645739318949,-33.19369543514968],[-70.66526951430247,-33.19445790193844],[-70.66390058465915,-33.195068838499616],[-70.66423503477866,-33.19547903043864]]]}"
00000000000000000082,41.439319644296596,54.62631424543004,69.94915662017384,13.18699460113347,28.509836975877253,15.322842374743779,0.12730851789156308,0.13265094435140895,0.12213752820285952,0.005342426459845882,-0.005170989688703672,-0.010513416148549549,0.03677640825466708,0.04906730500925641,0.08308438794053734,0.012290896754589319,0.04630797968587031,0.03401708293128096,-0.08158083693829013,-0.11643758501220848,-0.16797184873049006,-0.03485674807391841,-0.08639101179220006,-0.05153426371828165,NUEVA ESPERANZA,13301,Colina,724,200,Nueva Esperanza,13,"{""type"":""Polygon"",""coordinates"":[[[-70.66563518476593,-33.19841761160211],[-70.66485038608793,-33.198988350753964],[-70.66411459645845,-33.198439888428446],[-70.66479239062198,-33.19781556510782],[-70.66563518476593,-33.19841761160211]]]}"
0000000000000000008d,18.70301211073922,18.02783671618304,23.397071950160825,-0.67517539455618,4.6940598394216115,5.36923523397779,0.1498806164005218,0.08182514531858782,0.12028518873284226,-0.06805547108193401,-0.029595427667679374,0.03846004341425459,0.19395592644284307,0.17124906170498674,0.07989121506499362,-0.02270686473785627,-0.11406471137784938,-0.0913578466399931,-0.3437873866118327,-0.2945682688831029,-0.14603146549728874,0.04921911772872971,0.19775592111454407,0.1485368033858142,NUEVA ESPERANZA,13301,Colina,724,200,Nueva Esperanza,13,"{""type"":""Polygon"",""coordinates"":[[[-70.77156110075964,-33.72376211977534],[-70.77016543993176,-33.724591524400104],[-70.77033929661839,-33.72475203090352],[-70.77004502871205,-33.724908064678075],[-70.7695321691175,-33.724417602709785],[-70.76916657936547,-33.72465392862546],[-70.76841298627014,-33.72397165733675],[-70.77052658266243,-33.72265622076755],[-70.77156110075964,-33.72376211977534]]]}"
00000000000000000010,2.5045284614863355,3.345776790150459,7.793678082302948,0.8412483286641231,5.2891496208166116,4.447901292152489,0.06007786297127078,0.056797120875179526,0.04727752623471352,-0.0032807420960912874,-0.012800336736557269,-0.00951959464046598,0.14085992368102762,0.15401953135390176,0.18123103840777868,0.013159607672874132,0.04037111472675094,0.027211507053876812,-0.25917571226257996,-0.2646720290620251,-0.28521839805918375,-0.005496316799445157,-0.026042685796603775,-0.020546368997158632,NUEVO PORVENIR,13302,Lampa,727,120,Nuevo Porvenir,13,"{""type"":""Polygon"",""coordinates"":[[[-70.84407050739846,-33.28205696501688],[-70.8411185908567,-33.28263664676551],[-70.83887123092107,-33.28282839755001],[-70.83866165457299,-33.28298892654096],[-70.83862155380601,-33.28288189464347],[-70.83839854992767,-33.28293980802441],[-70.83853237041316,-33.283060212538246],[-70.83795707813023,-33.283278751572745],[-70.83798828782362,-33.28291309490253],[-70.83569636553922,-33.28332781523006],[-70.8357676764166,-33.28356858940014],[-70.83524599988837,-33.283671097838614],[-70.83517913452246,-33.28334120142152],[-70.83323939948151,-33.283862905531855],[-70.83299861045789,-33.28328321635854],[-70.83353816277373,-33.283136055381874],[-70.83561162715361,-33.282596473961334],[-70.83742206743746,-33.282569746277666],[-70.84049431022066,-33.282248666941996],[-70.8439367792967,-33.28171359766954],[-70.84407050739846,-33.28205696501688]]]}"
00000000000000000011,2.5045284614863355,3.345776790150459,7.793678082302948,0.8412483286641231,5.2891496208166116,4.447901292152489,0.06007786297127078,0.056797120875179526,0.04727752623471352,-0.0032807420960912874,-0.012800336736557269,-0.00951959464046598,0.14085992368102762,0.15401953135390176,0.18123103840777868,0.013159607672874132,0.04037111472675094,0.027211507053876812,-0.25917571226257996,-0.2646720290620251,-0.28521839805918375,-0.005496316799445157,-0.026042685796603775,-0.020546368997158632,NUEVO PORVENIR,13302,Lampa,1012,18,Nuevo porvenir,13,"{""type"":""Polygon"",""coordinates"":[[[-70.84407050739846,-33.28205696501688],[-70.8411185908567,-33.28263664676551],[-70.83887123092107,-33.28282839755001],[-70.83866165457299,-33.28298892654096],[-70.83862155380601,-33.28288189464347],[-70.83839854992767,-33.28293980802441],[-70.83853237041316,-33.283060212538246],[-70.83795707813023,-33.283278751572745],[-70.83798828782362,-33.28291309490253],[-70.83569636553922,-33.28332781523006],[-70.8357676764166,-33.28356858940014],[-70.83524599988837,-33.283671097838614],[-70.83517913452246,-33.28334120142152],[-70.83323939948151,-33.283862905531855],[-70.83299861045789,-33.28328321635854],[-70.83353816277373,-33.283136055381874],[-70.83561162715361,-33.282596473961334],[-70.83742206743746,-33.282569746277666],[-70.84049431022066,-33.282248666941996],[-70.8439367792967,-33.28171359766954],[-70.84407050739846,-33.28205696501688]]]}"
00000000000000000025,3.5728601701447253,5.2063423731776615,8.879709977132425,1.633482203032937,5.306849806987695,3.673367603954758,0.1867431511732536,0.09638876036623512,0.07685152639614683,-0.09035439080701842,-0.10989162477710665,-0.019537233970088285,0.19649800580640192,0.12145767671903411,0.11378435899924791,-0.07504032908736785,-0.08271364680715408,-0.007673317719786175,-0.3410284086891682,-0.2472748886713874,-0.21168091924352828,0.09375352001778127,0.1293474894456395,0.035593969427858405,JERUSALÉN,13302,Lampa,2022,260,Jerusalén,13,"{""type"":""Polygon"",""coordinates"":[[[-70.82180177821468,-33.235749175915615],[-70.82127563972924,-33.23613262001564],[-70.82140048312958,-33.23623521593409],[-70.82125776607097,-33.23634672626858],[-70.82112403116385,-33.23625302803338],[-70.82080294020368,-33.23649833703814],[-70.82164127836937,-33.236734673368886],[-70.82045517457384,-33.2385004276952],[-70.81822113918861,-33.23754620052291],[-70.81853324974001,-33.23714936527883],[-70.81792681148237,-33.23690410858565],[-70.81842627931664,-33.23619509237321],[-70.81771277959261,-33.23601668678621],[-70.81904160841106,-33.23453182589782],[-70.82180177821468,-33.235749175915615]]]}"
00000000000000000027,10.15999984741211,14.375,22.825000762939453,4.215000152587891,12.665000915527344,8.450000762939453,0.044837841071591604,0.03529603784867755,0.0737365530193033,-0.009541803222914062,0.02889871194771169,0.038440515170625744,0.22995816501555394,0.23180901238945564,0.17028430930151253,0.0018508473739017731,-0.059673855714041386,-0.06152470308794317,-0.3161038019577362,-0.32623491742758864,-0.24572582133502482,-0.010131115469852462,0.07037798062271129,0.08050909609256376,EL BADEN,13302,Lampa,5215,8,El Baden,13,"{""type"":""Polygon"",""coordinates"":[[[-70.8822315408786,-33.2756447232902],[-70.88171427341281,-33.27563582881089],[-70.88172316366902,-33.27512302847358],[-70.88221811479285,-33.27516319374942],[-70.8822315408786,-33.2756447232902]]]}"
00000000000000000041,11.552512883006274,15.79261357927655,22.071440260893798,4.240100696270281,10.518927377887533,6.2788266816172555,0.05361410297554939,0.05973447728529496,0.06830727742027075,0.006120374309745605,0.014693174444721409,0.008572800134975819,0.18901217780950755,0.1946770380443356,0.18907096375755633,0.005664860234828198,5.87859480489373E-5,-0.005606074286779257,-0.25903125975936747,-0.26252718018285354,-0.2483727505520917,-0.0034959204234861108,0.010658509207275978,0.014154429630762093,RODEO MEDIALUNA,13302,Lampa,338,241,Rodeo Medialuna,13,"{""type"":""Polygon"",""coordinates"":[[[-70.88782328846476,-33.27292912450088],[-70.8873817752309,-33.27349547254348],[-70.88760919950614,-33.27363814865427],[-70.88741742651122,-33.27386107041762],[-70.8877295792004,-33.274079595036895],[-70.8864409613893,-33.27497146082116],[-70.88553126115697,-33.27381654810699],[-70.88638299390983,-33.27334834662874],[-70.88728815658793,-33.27256796864966],[-70.88782328846476,-33.27292912450088]]]}"
00000000000000000047,27.494345820653248,26.433622369688738,40.523474076333336,-1.0607234509645085,13.029128255680083,14.089851706644597,0.11324464818600916,0.1375459396838648,0.14201084405518372,0.02430129149785566,0.02876619586917464,0.004464904371318979,0.1995125677619179,0.14182802073282957,0.04878181804537211,-0.05768454702908829,-0.1507307497165458,-0.09304620268745746,-0.34221543585936254,-0.24618685146604982,-0.0986642098893645,0.09602858439331291,0.24355122596999812,0.14752264157668527,EL PELLIN,13302,Lampa,2026,36,El pellin,13,"{""type"":""Polygon"",""coordinates"":[[[-70.8814155425558,-33.29068531805462],[-70.88125497350228,-33.29114908079628],[-70.88107662385204,-33.29111782716272],[-70.88065297510477,-33.291068760184885],[-70.88075113101789,-33.290609509543394],[-70.8814155425558,-33.29068531805462]]]}"
00000000000000000059,5.88489903908641,7.434999942779541,23.273319049552967,1.5501009036931335,17.38842001046656,15.838319106773435,-0.011819157285952066,-0.0036854112998107678,0.019388970717759826,0.008133745986141295,0.031208128003711883,0.02307438201757059,0.3329066534149723,0.3356219234121972,0.29878965054394974,0.0027152699972248875,-0.0341170028710227,-0.03683227286824756,-0.4030954352609441,-0.40644832280821475,-0.3673658908639716,-0.003352887547270661,0.03572954439697275,0.03908243194424342,VILLA EL ESTERO,13302,Lampa,335,14,Villa El Estero,13,"{""type"":""Polygon"",""coordinates"":[[[-70.87349615256784,-33.27641620782999],[-70.87323306856352,-33.27690669742254],[-70.87148065293412,-33.27626453763229],[-70.87176151889878,-33.27574280519238],[-70.87349615256784,-33.27641620782999]]]}"
0000000000000000005b,5.846336550614284,7.434999942779541,23.641930906284507,1.5886633921652644,17.795594355670218,16.20693096350495,0.10770972695812088,0.09852745136135245,0.13175495489885064,-0.009182275596768385,0.024045227940729715,0.03322750353749811,0.17058842944444388,0.10254855423809361,0.08204084077282166,-0.06803987520634994,-0.08854758867162212,-0.02050771346527215,-0.2954752153341532,-0.19491881390447735,-0.15328602338781155,0.10055640142967574,0.14218919194634191,0.04163279051666605,EL ESTERO,13302,Lampa,1015,75,El Estero,13,"{""type"":""Polygon"",""coordinates"":[[[-70.87378155317568,-33.27461918110428],[-70.8732241781358,-33.275609077265436],[-70.87323751377731,-33.27593455045198],[-70.87173929275498,-33.27536831125645],[-70.87172586634921,-33.275207758602576],[-70.87264893079409,-33.27474404178908],[-70.87376368162364,-33.27438283499537],[-70.87378155317568,-33.27461918110428]]]}"
0000000000000000005e,4.592566342505314,5.66038305388031,14.72144190052999,1.0678167113749972,10.12887555802467,9.061058846649674,0.18228091484732423,0.15795858382307143,0.11640016249281089,-0.0243223310242532,-0.06588075235451372,-0.04155842133026065,0.19610263413793694,0.17084063231419608,0.14309352283177007,-0.025262001823740794,-0.053009111306166624,-0.027747109482425928,-0.3565322650997079,-0.3263601118800371,-0.24031374164021205,0.030172153219670615,0.11621852345949593,0.08604637023982509,BOSQUE HERMOSO III,13302,Lampa,331,900,Bosque Hermoso III,13,"{""type"":""Polygon"",""coordinates"":[[[-70.89956853810605,-33.27873488503909],[-70.89896656488524,-33.279653525509865],[-70.89811485662949,-33.28027330059888],[-70.89791419831305,-33.279149601431406],[-70.89768233442926,-33.27916747198098],[-70.89757084740845,-33.279488479128105],[-70.89703128248225,-33.27946175276278],[-70.8966790409308,-33.27967131684793],[-70.89675478694897,-33.27980951415719],[-70.89643819571987,-33.28006368620843],[-70.89602798748801,-33.28093766552161],[-70.89571584071824,-33.28102685294517],[-70.89558203754464,-33.281058069908774],[-70.89570250575974,-33.28078165404756],[-70.89558203754464,-33.28055425199212],[-70.89498903952882,-33.28043378816966],[-70.89516738351723,-33.28034017367178],[-70.89521201486002,-33.28003248089],[-70.89501580020315,-33.28015287830692],[-70.89497116884033,-33.279867554660264],[-70.89471698769931,-33.27990761532372],[-70.89428890713522,-33.279497413530486],[-70.89317865342855,-33.27941719556704],[-70.8924919439076,-33.27961781717883],[-70.8922243355461,-33.27947511940948],[-70.89218423963513,-33.2775711198659],[-70.89597446626172,-33.27784753923159],[-70.89956853810605,-33.27873488503909]]]}"
00000000000000000062,6.535204725231768,8.145705966071075,14.514533626113497,1.6105012408393067,7.979328900881725,6.368827660042418,-0.054613299254915974,0.034600381031869576,0.05659761225051707,0.08921368028678568,0.11121091150543291,0.02199723121864757,0.3970917164442188,0.23992257808450698,0.15701263549471434,-0.1571691383597116,-0.240079080949505,-0.08290994258979259,-0.4692889324194064,-0.3640081972018169,-0.2610707314366533,0.10528073521758946,0.20821820098275293,0.10293746576516373,ALTOS LA ISLA. BATUCO 2,13302,Lampa,3133,200,Altos la Isla. batuco 2,13,"{""type"":""Polygon"",""coordinates"":[[[-70.81764146585012,-33.23586510625658],[-70.81571961975581,-33.23791632176893],[-70.81542529041788,-33.23794306508187],[-70.81465389985546,-33.237474833549385],[-70.81499722416406,-33.23686843720765],[-70.81376646337621,-33.23620396618782],[-70.81403847404762,-33.23542807677702],[-70.81439078115478,-33.23528093890688],[-70.81493035578721,-33.23467009835094],[-70.8147475337837,-33.23454966607724],[-70.8150195438643,-33.2343312058145],[-70.81764146585012,-33.23586510625658]]]}"
0000000000000000006a,10.675000190734863,12.934999465942383,18.975000381469727,2.2599992752075195,8.300000190734863,6.040000915527344,0.07810875025149833,0.06824340695881517,0.05801292963927445,-0.009865343292683126,-0.0200958206122238,-0.010230477319540682,0.22606279108998895,0.22524485050339071,0.21277963740648137,-8.179405865982536E-4,-0.01328315368350767,-0.012465213096909407,-0.3359484978663553,-0.33045586114326,-0.2873687426170368,0.005492636723094826,0.04857975524931828,0.043087118526223454,LAS POMPEYAS,13302,Lampa,1033,43,Las Pompeyas,13,"{""type"":""Polygon"",""coordinates"":[[[-70.8924874988887,-33.27961785338849],[-70.89221989052449,-33.279769392737585],[-70.89232248886923,-33.279921016909526],[-70.89154660529913,-33.28032677201679],[-70.89116759842045,-33.2801707409555],[-70.89074840445602,-33.28053639064189],[-70.89063247062914,-33.28047398631097],[-70.89001270492442,-33.28091988310267],[-70.88986547415455,-33.28087082091981],[-70.89009289714053,-33.28026883380977],[-70.89184977427983,-33.27974266966771],[-70.89192116682491,-33.27954204316049],[-70.89226896718931,-33.279484027566156],[-70.8924874988887,-33.27961785338849]]]}"
0000000000000000006c,7.85555970338852,9.575186089057793,17.244717704690327,1.7196263856692728,9.389158001301807,7.669531615632543,0.18227727065942737,0.13896913473856443,0.11212935788396765,-0.04330813592086271,-0.07014791277545937,-0.026839776854596608,0.16131719749601137,0.14520407240338584,0.12427868182313034,-0.016113125092625535,-0.03703851567288099,-0.02092539058025545,-0.31182833765309514,-0.2896733772460352,-0.22325195448625856,0.022154960407060175,0.08857638316683739,0.06642142275977712,MIRADOR,13302,Lampa,6236,103,Mirador,13,"{""type"":""Polygon"",""coordinates"":[[[-70.89497116884033,-33.279867554660264],[-70.8950113552099,-33.28015737028289],[-70.89520747915466,-33.280028047126],[-70.89497561383399,-33.28061219105337],[-70.89436474428202,-33.28079945808382],[-70.89438705999497,-33.28090201796878],[-70.89400351985958,-33.28098224779334],[-70.89383415612129,-33.280687997535615],[-70.89275946139078,-33.281294466396574],[-70.89211738287044,-33.28042936536192],[-70.89191227677546,-33.28053192190145],[-70.89173837648607,-33.280286702905165],[-70.89234924970674,-33.27995670668544],[-70.89221989052449,-33.279769392737585],[-70.8927282555619,-33.279519721576825],[-70.89407046705031,-33.27945280114826],[-70.89436474428202,-33.279533062821415],[-70.89472143269556,-33.27990766153263],[-70.89497116884033,-33.279867554660264]]]}"
0000000000000000007f,16.108018928381377,15.128830814860882,17.010532295932737,-0.9791881135204908,0.9025133675513676,1.8817014810718584,0.13232498452260644,0.11468944800015794,0.10887561301596473,-0.01763553652244842,-0.023449371506641666,-0.0058138349841932455,0.16831747552652523,0.19798305318417378,0.21155450022982808,0.029665577657648545,0.04323702470330283,0.013571447045654285,-0.23887310321041963,-0.28585712904400995,-0.29508110334802157,-0.04698402583359042,-0.05620800013760198,-0.009223974304011569,SAN PEDRO,13302,Lampa,339,9,San Pedro,13,"{""type"":""Polygon"",""coordinates"":[[[-70.88968268295733,-33.29027064086073],[-70.88958461975754,-33.29059165980785],[-70.88926357828664,-33.2905292377283],[-70.88924126231242,-33.29011004523707],[-70.88968268295733,-33.29027064086073]]]}"
00000000000000000088,9.270541470601845,12.342961910985904,17.700388420574352,3.072420440384064,8.429846949972502,5.357426509588445,0.056715549417703744,0.058089238146349975,0.06778641769687431,0.001373688728646245,0.01107086827917055,0.009697179550524305,0.18616442248639753,0.1935301588628022,0.18238172253427198,0.007365736376404732,-0.0037826999521254974,-0.011148436328530228,-0.25041835491406383,-0.25902749770859707,-0.24056503053156067,-0.00860914279453305,0.009853324382503019,0.018462467177036073,CAMELITA,13302,Lampa,5113,40,Camelita,13,"{""type"":""Polygon"",""coordinates"":[[[-70.8873817752309,-33.27349547254348],[-70.88782773353101,-33.272929170892965],[-70.88728815658793,-33.272563512783606],[-70.88764040569986,-33.27220229941587],[-70.88804173166729,-33.27274187650213],[-70.8884386122072,-33.27294251135097],[-70.88815322111698,-33.27343746480308],[-70.8879748742701,-33.273352759551905],[-70.8877340242676,-33.273705022966084],[-70.8873817752309,-33.27349547254348]]]}"
00000000000000000089,4.559172907394892,6.480233542760532,8.183647295064258,1.9210606353656388,3.624474387669365,1.7034137523037252,-0.0012200186533275498,-0.005640097376343919,-0.020363722592976956,-0.00442007872301637,-0.019143703939649415,-0.01472362521663304,0.23221367101417922,0.2268403158740425,0.2601071670831268,-0.005373355140136738,0.027893496068947598,0.033266851209084305,-0.30537110963974295,-0.3039149806831489,-0.32397568006253663,0.0014561289565938008,-0.01860457042279386,-0.020060699379387637,NUEVO PORVENIR,13302,Lampa,727,120,Nuevo Porvenir,13,"{""type"":""Polygon"",""coordinates"":[[[-70.86301730471995,-33.280246559162336],[-70.86048446494365,-33.28083516589463],[-70.85988697428516,-33.28106253128445],[-70.8598022405007,-33.28081284285197],[-70.86103296537651,-33.28056311824828],[-70.86285228365051,-33.279880878009145],[-70.86301730471995,-33.280246559162336]]]}"
